company,period,has_financial_service,n_financial_services,n_with_baas,n_baas_partners,baas_partners,has_baas,has_savings,has_savings_baas,has_borrowing,has_borrowing_baas,has_payments,has_payments_baas,has_credit_cards,has_credit_cards_baas,birth_category,founding_year
Alviere,2021-H1,1,3,2,1,"Community Federal Savings Bank, Member FDIC",1,1,1,0,0,1,0,0,0,Financial Services,2017.0
Alviere,2021-H2,1,3,1,1,Community Federal Savings Bank,1,1,0,0,0,1,0,0,0,Financial Services,2017.0
Alviere,2022-H1,1,3,2,2,"Community Federal Savings Bank; Community Federal Savings Bank, Member FDIC",1,1,0,0,0,1,1,0,0,Financial Services,2017.0
Alviere,2022-H2,1,2,1,1,Community Federal Savings Bank,1,0,0,0,0,1,0,0,0,Financial Services,2017.0
Alviere,2023-H1,1,2,1,1,Community Federal Savings Bank,1,0,0,0,0,1,0,0,0,Financial Services,2017.0
Alviere,2023-H2,1,8,2,2,"Community Federal Savings Bank, Member FDIC; Community Federal Savings Bank",1,1,1,0,0,1,0,0,0,Financial Services,2017.0
Alviere,2024-H1,1,8,2,2,"Community Federal Savings Bank; Community Federal Savings Bank, Member FDIC",1,1,1,0,0,1,0,0,0,Financial Services,2017.0
Alviere,2024-H2,1,9,1,1,Community Federal Savings Bank,1,1,1,0,0,1,0,0,0,Financial Services,2017.0
Alviere,2025-H1,1,9,1,1,Community Federal Savings Bank,1,1,0,0,0,1,0,0,0,Financial Services,2017.0
Alviere,2025-H2,1,9,4,1,Community Federal Savings Bank,1,1,1,0,0,1,1,0,0,Financial Services,2017.0
Alviere,2026-H1,1,6,3,1,Community Federal Savings Bank,1,1,1,0,0,1,0,0,0,Financial Services,2017.0
Amazon,2020-H1,1,3,0,0,,0,0,0,1,0,0,0,0,0,Commerce & Retail,1995.0
Amazon,2020-H2,1,7,1,1,Marcus by Goldman Sachs,1,0,0,1,1,0,0,0,0,Commerce & Retail,1995.0
Amazon,2021-H1,1,7,2,1,Marcus by Goldman Sachs,1,0,0,1,1,0,0,0,0,Commerce & Retail,1995.0
Amazon,2021-H2,1,9,1,1,Marcus by Goldman Sachs,1,0,0,1,1,0,0,0,0,Commerce & Retail,1995.0
Amazon,2022-H1,1,4,0,0,,0,0,0,0,0,0,0,0,0,Commerce & Retail,1995.0
Amazon,2022-H2,1,4,0,0,,0,0,0,0,0,0,0,0,0,Commerce & Retail,1995.0
Amazon,2023-H1,1,5,0,0,,0,0,0,0,0,0,0,0,0,Commerce & Retail,1995.0
Amazon,2023-H2,1,3,0,0,,0,0,0,0,0,0,0,0,0,Commerce & Retail,1995.0
Amazon,2024-H1,1,7,0,0,,0,0,0,1,0,1,0,0,0,Commerce & Retail,1995.0
Amazon,2024-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Commerce & Retail,1995.0
Amazon,2025-H1,1,5,0,0,,0,0,0,1,0,1,0,0,0,Commerce & Retail,1995.0
Amazon,2025-H2,1,4,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,1995.0
Amazon,2026-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Commerce & Retail,1995.0
American First Finance,2020-H2,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
American First Finance,2021-H1,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
American First Finance,2021-H2,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
American First Finance,2022-H1,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
American First Finance,2022-H2,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
American First Finance,2023-H1,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
American First Finance,2023-H2,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
American First Finance,2024-H1,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
American First Finance,2024-H2,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
American First Finance,2025-H1,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Ameristar Investment,2023-H2,1,2,0,0,,0,0,0,1,0,0,0,0,0,Investment & Capital,2023.0
Ameristar Investment,2024-H1,1,2,0,0,,0,0,0,1,0,0,0,0,0,Investment & Capital,2023.0
Ampla,2021-H2,1,7,5,3,"Evolve Bank and Trust; Evolve Bank & Trust; Evolve Bank & Trust; Evolve Bank & Trust, Member FDIC",1,1,1,1,1,1,0,1,1,Financial Services,2019.0
Ampla,2022-H1,1,5,5,2,"Blue Ridge Bank; Blue Ridge Bank, N.A",1,1,1,1,1,0,0,1,1,Financial Services,2019.0
Ampla,2022-H2,1,6,5,3,"Blue Ridge Bank, Member FDIC; Blue Ridge Bank; Blue Ridge Bank, N.A",1,1,1,1,1,0,0,1,1,Financial Services,2019.0
Ampla,2023-H1,1,8,5,2,"Blue Ridge Bank N.A.; Blue Ridge Bank N.A.; Blue Ridge Bank, N.A.",1,1,1,1,1,1,0,1,1,Financial Services,2019.0
Ampla,2023-H2,1,8,5,3,"Blue Ridge Bank N.A., Thread Bank; Thread Bank, a bank chartered under the laws of the State of Tennessee; Blue Ridge Bank N.A.; Blue Ridge Bank; Blue Ridge Bank, Member FDIC; Thread Bank",1,1,1,1,1,0,0,1,1,Financial Services,2019.0
Ampla,2024-H1,1,6,5,4,"Thread Bank; Blue Ridge Bank N.A. and Thread Bank; Thread Bank, a bank chartered under the laws of the State of Tennessee, a member of the Federal Deposit Insurance Corporation; Blue Ridge Bank N.A. and Thread Bank; Blue Ridge Bank N.A., Thread Bank; Thread Bank, a bank chartered under the laws of the State of Tennessee, a member of the Federal Deposit Insurance Corporation (FDIC)",1,1,1,1,1,0,0,1,1,Financial Services,2019.0
Ampla,2024-H2,1,7,5,3,"Thread Bank, a bank chartered under the laws of the State of Tennessee; Blue Ridge Bank, N.A; Thread Bank",1,1,1,1,1,0,0,1,1,Financial Services,2019.0
Ampla,2025-H1,1,4,3,1,Thread Bank,1,0,0,1,1,0,0,1,1,Financial Services,2019.0
Amscot,2010-H1,1,2,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,1989.0
Amscot,2011-H1,1,2,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,1989.0
Amscot,2011-H2,1,2,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,1989.0
Amscot,2012-H1,1,2,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,1989.0
Amscot,2019-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1989.0
Amscot,2020-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1989.0
Amscot,2021-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1989.0
Amscot,2023-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1989.0
Amscot,2024-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1989.0
Amscot,2025-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1989.0
AngelList,2020-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2021-H1,1,4,0,0,,0,1,0,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2021-H2,1,4,0,0,,0,1,0,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2022-H1,1,5,0,0,,0,1,0,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2022-H2,1,7,1,0,,1,1,0,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2023-H1,1,12,2,0,,1,1,0,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2023-H2,1,7,2,0,,1,1,1,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2024-H1,1,7,5,2,"Blue Ridge Bank, N.A., Member FDIC; Piermont Bank",1,1,1,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2024-H2,1,7,1,0,,1,1,1,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2025-H1,1,8,1,0,,1,1,1,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2025-H2,1,8,1,0,,1,1,0,0,0,0,0,0,0,Marketplace & Platform,2010.0
AngelList,2026-H1,1,8,1,0,,1,1,1,0,0,0,0,0,0,Marketplace & Platform,2010.0
Apple,2015-H1,1,1,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2014.0
Apple,2015-H2,1,1,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2014.0
Apple,2016-H1,1,1,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2014.0
Apple,2016-H2,1,1,0,0,,0,0,0,0,0,0,0,1,0,Financial Services,2014.0
Apple,2018-H1,1,1,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2014.0
Apple,2018-H2,1,1,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2014.0
Apple,2019-H1,1,1,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2014.0
Apple,2019-H2,1,1,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2014.0
Apple,2020-H1,1,1,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2014.0
Apple,2020-H2,1,1,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2014.0
Apple,2021-H1,1,2,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,0,0,1,0,1,1,Financial Services,2014.0
Apple,2021-H2,1,2,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,0,0,1,0,1,1,Financial Services,2014.0
Apple,2022-H1,1,2,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,0,0,1,0,1,1,Financial Services,2014.0
Apple,2022-H2,1,2,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,0,0,1,0,1,1,Financial Services,2014.0
Apple,2023-H1,1,2,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,0,0,1,0,1,1,Financial Services,2014.0
Apple,2023-H2,1,2,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,0,0,1,0,1,1,Financial Services,2014.0
Apple,2024-H1,1,4,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,1,0,1,0,1,1,Financial Services,2014.0
Apple,2024-H2,1,4,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,1,0,1,0,1,1,Financial Services,2014.0
Apple,2025-H1,1,3,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,0,0,1,0,1,1,Financial Services,2014.0
Apple,2025-H2,1,3,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,0,0,1,0,1,1,Financial Services,2014.0
Apple,2026-H1,1,3,1,1,"Goldman Sachs Bank USA, Salt Lake City Branch",1,0,0,0,0,1,0,1,1,Financial Services,2014.0
Apto Payments,2020-H2,1,1,1,1,Evolve Bank & Trust,1,0,0,0,0,0,0,0,0,Infrastructure & Developer Tools,2014.0
Apto Payments,2021-H1,1,1,1,1,Evolve Bank & Trust,1,0,0,0,0,0,0,0,0,Infrastructure & Developer Tools,2014.0
Arc,2022-H2,1,2,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2022.0
Arc,2023-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2022.0
Archy,2024-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2021.0
Archy,2025-H1,1,3,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2021.0
Archy,2025-H2,1,4,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2021.0
Archy,2026-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2021.0
Arpari,2022-H2,1,3,3,2,"Grasshopper Bank N.A., Member FDIC; Grasshopper Bancorp, Member FDIC",1,1,1,0,0,1,1,0,0,Software & SaaS,2022.0
Arpari,2023-H1,1,3,3,1,Thread Bank,1,1,1,0,0,1,1,0,0,Software & SaaS,2022.0
Arpari,2023-H2,1,3,3,1,Thread Bank,1,1,1,0,0,1,1,0,0,Software & SaaS,2022.0
Arpari,2024-H1,1,2,2,1,Thread Bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2022.0
Arpari,2024-H2,1,1,1,0,,1,1,1,0,0,0,0,0,0,Software & SaaS,2022.0
Arpari,2025-H1,1,2,2,2,"Thread Bank; Banking services are provided by Thread Bank, Member FDIC*",1,1,1,0,0,0,0,0,0,Software & SaaS,2022.0
Arpari,2025-H2,1,2,2,2,"Banking services provided by Thread Bank, Member FDIC. The Arpari Visa Debit Card is issued by Thread Bank pursuant to a license from Visa U.S.A Inc.; Thread Bank, Member FDIC",1,1,1,0,0,1,1,0,0,Software & SaaS,2022.0
Arpari,2026-H1,1,1,0,0,,0,1,0,0,0,0,0,0,0,Software & SaaS,2022.0
Arro,2022-H2,1,2,0,0,,0,0,0,0,0,0,0,1,0,Media & Content,2023.0
Arro,2023-H1,1,1,0,0,,0,0,0,0,0,0,0,1,0,Media & Content,2023.0
Arro,2023-H2,1,1,1,1,Community Federal Savings Bank,1,0,0,0,0,0,0,1,1,Media & Content,2023.0
Arro,2024-H1,1,1,0,0,,0,0,0,0,0,0,0,1,0,Media & Content,2023.0
Arro,2024-H2,1,1,0,0,,0,0,0,0,0,0,0,1,0,Media & Content,2023.0
Aspiration,2015-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2016-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2017-H1,1,2,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2017-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2018-H1,1,2,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2018-H2,1,2,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2019-H1,1,2,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2019-H2,1,2,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2020-H1,1,2,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2022-H1,1,2,2,2,Coastal Community Bank; Beneficial State Bank,1,1,1,0,0,0,0,1,1,Investment & Capital,2015.0
Aspiration,2022-H2,1,2,2,2,Coastal Community Bank; Beneficial State Bank,1,1,1,0,0,0,0,1,1,Investment & Capital,2015.0
Aspiration,2023-H1,1,6,3,3,"Beneficial State Bank; Coastal Community Bank; Coastal Community Bank, Member FDIC",1,1,1,0,0,0,0,1,1,Investment & Capital,2015.0
Aspiration,2023-H2,1,2,2,2,Coastal Community Bank; Beneficial State Bank,1,1,1,0,0,0,0,1,1,Investment & Capital,2015.0
Aspiration,2024-H1,1,6,3,2,"Coastal Community Bank, Member FDIC; Coastal Community Bank",1,1,1,0,0,0,0,0,0,Investment & Capital,2015.0
Aspiration,2025-H1,1,3,1,1,Coastal Community Bank,1,1,1,0,0,0,0,0,0,Investment & Capital,2015.0
Atlantech Payments,2013-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2014-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2015-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2015-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2016-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2017-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2019-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2019-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2020-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2021-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2021-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2024-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2025-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2025-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlantech Payments,2026-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Hardware & Devices,2000.0
Atlanticus,2021-H1,1,1,0,0,,0,0,0,0,0,0,0,1,0,Infrastructure & Developer Tools,1996.0
Atlanticus,2021-H2,1,2,2,1,The Bank of Missouri,1,0,0,0,0,0,0,1,1,Infrastructure & Developer Tools,1996.0
Atlanticus,2022-H2,1,2,2,1,The Bank of Missouri,1,0,0,0,0,0,0,1,1,Infrastructure & Developer Tools,1996.0
Atlanticus,2023-H1,1,2,2,1,The Bank of Missouri,1,0,0,0,0,0,0,1,1,Infrastructure & Developer Tools,1996.0
Atlanticus,2024-H1,1,3,2,1,The Bank of Missouri,1,0,0,1,0,0,0,1,1,Infrastructure & Developer Tools,1996.0
Atlanticus,2024-H2,1,2,2,1,The Bank of Missouri,1,0,0,0,0,0,0,1,1,Infrastructure & Developer Tools,1996.0
Atlanticus,2025-H1,1,2,2,1,The Bank of Missouri,1,0,0,0,0,0,0,1,1,Infrastructure & Developer Tools,1996.0
Atlanticus,2025-H2,1,2,2,1,The Bank of Missouri,1,0,0,0,0,0,0,1,1,Infrastructure & Developer Tools,1996.0
Atlanticus,2026-H1,1,2,2,1,The Bank of Missouri,1,0,0,0,0,0,0,1,1,Infrastructure & Developer Tools,1996.0
Atlas Financial,2022-H2,1,1,1,1,Patriot Bank,1,0,0,0,0,0,0,1,1,Software & SaaS,2023.0
Atlas Financial,2023-H1,1,1,1,1,Patriot Bank,1,0,0,0,0,0,0,1,1,Software & SaaS,2023.0
Atlas Financial,2023-H2,1,1,1,1,Patriot Bank,1,0,0,0,0,0,0,1,1,Software & SaaS,2023.0
Atlas Financial,2024-H1,1,3,3,1,Patriot Bank N.A.,1,1,1,0,0,0,0,1,1,Software & SaaS,2023.0
Atlas Financial,2024-H2,1,2,2,1,Patriot Bank N.A.,1,1,1,0,0,0,0,1,1,Software & SaaS,2023.0
Atlas Financial,2025-H1,1,2,1,1,Patriot Bank N.A.,1,1,0,0,0,0,0,1,1,Software & SaaS,2023.0
AtoB,2021-H2,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2021.0
AtoB,2022-H1,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2021.0
AtoB,2022-H2,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2021.0
Aurora Payments,2022-H2,1,1,1,1,"Wells Fargo Bank, N.A.",1,0,0,0,0,0,0,0,0,Financial Services,2005.0
Aurora Payments,2023-H1,1,1,1,1,"Wells Fargo Bank, N.A.",1,0,0,0,0,0,0,0,0,Financial Services,2005.0
Aurora Payments,2024-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2005.0
Aurora Payments,2024-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2005.0
Aurora Payments,2025-H1,1,2,1,0,,1,0,0,0,0,0,0,0,0,Financial Services,2005.0
Aurora Payments,2025-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2005.0
Ava,2022-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2020.0
Ava,2023-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2020.0
Ava,2025-H2,1,4,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2020.0
Ava,2026-H1,1,5,0,0,,0,0,0,1,0,0,0,1,0,Financial Services,2020.0
Avant,2015-H2,1,1,1,1,WebBank,1,1,1,0,0,0,0,0,0,Financial Services,2012.0
Avant,2016-H1,1,1,1,1,WebBank,1,1,1,0,0,0,0,0,0,Financial Services,2012.0
Avant,2017-H1,1,1,1,1,"WebBank, member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2012.0
Avant,2017-H2,1,1,1,1,WebBank,1,1,1,0,0,0,0,0,0,Financial Services,2012.0
Avant,2019-H1,1,2,2,1,WebBank,1,1,1,0,0,0,0,1,1,Financial Services,2012.0
Avant,2019-H2,1,2,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2012.0
Avant,2020-H2,1,1,1,1,WebBank,1,0,0,0,0,0,0,1,1,Financial Services,2012.0
Avant,2021-H1,1,1,1,1,WebBank,1,0,0,0,0,0,0,1,1,Financial Services,2012.0
Avant,2021-H2,1,2,1,1,WebBank,1,1,0,0,0,0,0,1,1,Financial Services,2012.0
Avant,2022-H1,1,1,1,1,WebBank,1,0,0,0,0,0,0,1,1,Financial Services,2012.0
Avant,2023-H1,1,2,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2012.0
Avant,2023-H2,1,1,1,1,WebBank,1,0,0,0,0,0,0,1,1,Financial Services,2012.0
Aven,2025-H1,1,2,1,1,Coastal Community Bank,1,0,0,1,0,0,0,1,1,Financial Services,2022.0
Aven,2026-H1,1,3,2,1,Coastal Community Bank,1,0,0,1,0,0,0,1,1,Financial Services,2022.0
B4B Payments,2020-H2,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2021-H1,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2021-H2,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2022-H1,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2022-H2,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2023-H1,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2023-H2,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2024-H1,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2024-H2,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2025-H1,1,1,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
B4B Payments,2025-H2,1,2,1,1,Metropolitan Commercial Bank Member FDIC,1,1,1,0,0,1,0,0,0,Financial Services,2006.0
B4B Payments,2026-H1,1,1,1,0,,1,1,1,0,0,0,0,0,0,Financial Services,2006.0
BMG Money,2015-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2015-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2016-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2018-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2019-H1,1,2,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2019-H2,1,3,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2020-H2,1,3,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2021-H1,1,2,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2021-H2,1,5,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2022-H1,1,5,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2022-H2,1,5,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2023-H1,1,5,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2023-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Other Services,2011.0
BMG Money,2024-H1,1,4,3,1,WebBank,1,0,0,1,1,0,0,0,0,Other Services,2011.0
BMG Money,2024-H2,1,3,2,1,WebBank,1,0,0,1,1,0,0,0,0,Other Services,2011.0
BMG Money,2025-H1,1,4,2,1,WebBank,1,0,0,1,1,0,0,0,0,Other Services,2011.0
BMG Money,2025-H2,1,4,3,1,WebBank,1,0,0,1,1,0,0,0,0,Other Services,2011.0
BMG Money,2026-H1,1,4,4,1,WebBank,1,0,0,1,1,0,0,0,0,Other Services,2011.0
Balance,2021-H1,1,2,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2019.0
Balance,2021-H2,1,5,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2019.0
Balance,2022-H1,1,8,0,0,,0,0,0,1,0,1,0,0,0,Infrastructure & Developer Tools,2019.0
Balance,2022-H2,1,4,1,0,,1,0,0,0,0,1,1,0,0,Infrastructure & Developer Tools,2019.0
Balance,2023-H1,1,7,0,0,,0,0,0,1,0,1,0,0,0,Infrastructure & Developer Tools,2019.0
Balance,2023-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Infrastructure & Developer Tools,2019.0
Balance,2024-H1,1,3,1,0,,1,0,0,1,0,1,1,0,0,Infrastructure & Developer Tools,2019.0
Balance,2024-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Infrastructure & Developer Tools,2019.0
Balance,2025-H1,1,3,0,0,,0,0,0,1,0,1,0,0,0,Infrastructure & Developer Tools,2019.0
Balance,2025-H2,1,5,0,0,,0,0,0,1,0,1,0,0,0,Infrastructure & Developer Tools,2019.0
Bankwell Direct,2024-H2,1,2,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2002.0
Bankwell Direct,2025-H1,1,2,1,0,,1,1,0,0,0,0,0,0,0,Financial Services,2002.0
Bankwell Direct,2025-H2,1,2,1,0,,1,1,0,0,0,0,0,0,0,Financial Services,2002.0
Banpay,2022-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2023.0
Banpay,2023-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2023.0
Banpay,2023-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2023.0
Baselane,2021-H1,1,2,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2020.0
Baselane,2021-H2,1,2,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2020.0
Baselane,2022-H1,1,3,0,0,,0,0,0,0,0,1,0,0,0,Financial Services,2020.0
Baselane,2022-H2,1,3,1,1,"Blue Ridge Bank, N.A.",1,1,1,0,0,1,0,0,0,Financial Services,2020.0
Baselane,2023-H1,1,4,1,1,"Blue Ridge Bank, N.A.",1,1,0,0,0,1,0,0,0,Financial Services,2020.0
Baselane,2023-H2,1,3,1,0,,1,1,1,0,0,1,0,0,0,Financial Services,2020.0
Baselane,2024-H1,1,5,1,1,"Blue Ridge Bank, NA; Blue Ridge Bank, NA and Thread Bank",1,1,1,0,0,1,0,0,0,Financial Services,2020.0
